# wn (scale x 1.083)	PP 75 mu 
265.0626863	0.9335383
265.1134354	0.9330602
265.1641846	0.9325784
265.2149337	0.9320927
265.2656828	0.9316034
265.3164319	0.9311106
265.3671811	0.9306135
265.4179302	0.9301125
265.4686793	0.929608
265.5194285	0.9291
265.5701776	0.92859
265.6209267	0.9280784
265.6716758	0.9275678
265.722425	0.9270589
265.7731741	0.9265528
265.8239232	0.9260508
265.8746723	0.9255531
265.9254215	0.925059
265.9761706	0.9245679
266.0269197	0.9240786
266.0776688	0.9235895
266.128418	0.9230993
266.1791671	0.9226069
266.2299162	0.9221122
266.2806653	0.9216146
266.3314145	0.9211144
266.3821636	0.9206125
266.4329127	0.9201093
266.4836619	0.9196057
266.534411	0.9191016
266.5851601	0.9185976
266.6359092	0.918093
266.6866584	0.9175882
266.7374075	0.9170824
266.7881566	0.9165753
266.8389057	0.9160675
266.8896549	0.9155585
266.940404	0.9150496
266.9911531	0.9145412
267.0419022	0.9140336
267.0926514	0.9135277
267.1434005	0.9130238
267.1941496	0.9125217
267.2448987	0.9120213
267.2956479	0.9115219
267.346397	0.9110227
267.3971461	0.9105223
267.4478953	0.9100201
267.4986444	0.909515
267.5493935	0.9090062
267.6001426	0.9084932
267.6508918	0.9079758
267.7016409	0.9074541
267.75239	0.9069282
267.8031391	0.9063984
267.8538883	0.9058657
267.9046374	0.9053305
267.9553865	0.9047939
268.0061356	0.9042563
268.0568848	0.9037191
268.1076339	0.9031826
268.158383	0.9026483
268.2091321	0.9021163
268.2598813	0.9015876
268.3106304	0.9010631
268.3613795	0.9005435
268.4121286	0.9000293
268.4628778	0.8995209
268.5136269	0.8990189
268.564376	0.8985234
268.6151252	0.8980343
268.6658743	0.8975511
268.7166234	0.8970736
268.7673725	0.8966011
268.8181217	0.8961325
268.8688708	0.8956671
268.9196199	0.8952038
268.970369	0.8947419
269.0211182	0.8942804
269.0718673	0.8938184
269.1226164	0.8933548
269.1733655	0.8928888
269.2241147	0.8924196
269.2748638	0.8919458
269.3256129	0.891467
269.376362	0.8909823
269.4271112	0.8904912
269.4778603	0.8899939
269.5286094	0.8894907
269.5793586	0.888982
269.6301077	0.8884696
269.6808568	0.8879543
269.7316059	0.8874382
269.7823551	0.8869231
269.8331042	0.8864106
269.8838533	0.8859021
269.9346024	0.8853996
269.9853516	0.8849038
270.0361007	0.8844163
270.0868498	0.8839371
270.1375989	0.8834674
270.1883481	0.8830072
270.2390972	0.8825558
270.2898463	0.8821129
270.3405954	0.881677
270.3913446	0.8812463
270.4420937	0.8808187
270.4928428	0.8803913
270.543592	0.8799621
270.5943411	0.8795286
270.6450902	0.8790894
270.6958393	0.878643
270.7465885	0.8781899
270.7973376	0.8777305
270.8480867	0.8772663
270.8988358	0.8767996
270.949585	0.8763323
271.0003341	0.8758668
271.0510832	0.8754048
271.1018323	0.8749479
271.1525815	0.8744965
271.2033306	0.874051
271.2540797	0.873611
271.3048288	0.8731761
271.355578	0.872746
271.4063271	0.8723208
271.4570762	0.8719001
271.5078253	0.8714848
271.5585745	0.8710753
271.6093236	0.8706727
271.6600727	0.8702774
271.7108219	0.8698897
271.761571	0.8695092
271.8123201	0.869135
271.8630692	0.8687658
271.9138184	0.8683999
271.9645675	0.8680347
272.0153166	0.8676685
272.0660657	0.8672991
272.1168149	0.8669257
272.167564	0.8665472
272.2183131	0.8661637
272.2690622	0.8657758
272.3198114	0.8653849
272.3705605	0.8649921
272.4213096	0.8645992
272.4720587	0.8642077
272.5228079	0.8638185
272.573557	0.8634328
272.6243061	0.8630503
272.6750553	0.8626713
272.7258044	0.8622953
272.7765535	0.8619214
272.8273026	0.8615489
272.8780518	0.8611775
272.9288009	0.8608068
272.97955	0.8604368
273.0302991	0.8600678
273.0810483	0.8597008
273.1317974	0.8593366
273.1825465	0.8589766
273.2332956	0.8586217
273.2840448	0.8582729
273.3347939	0.8579313
273.385543	0.8575976
273.4362921	0.8572719
273.4870413	0.8569544
273.5377904	0.8566452
273.5885395	0.8563436
273.6392887	0.8560493
273.6900378	0.8557613
273.7407869	0.8554787
273.791536	0.8552009
273.8422852	0.8549266
273.8930343	0.8546551
273.9437834	0.854385
273.9945325	0.8541152
274.0452817	0.8538452
274.0960308	0.853574
274.1467799	0.853301
274.197529	0.8530256
274.2482782	0.852748
274.2990273	0.8524681
274.3497764	0.8521864
274.4005255	0.8519033
274.4512747	0.8516196
274.5020238	0.8513361
274.5527729	0.8510538
274.603522	0.8507737
274.6542712	0.8504964
274.7050203	0.8502232
274.7557694	0.8499545
274.8065186	0.8496912
274.8572677	0.8494338
274.9080168	0.849183
274.9587659	0.848939
275.0095151	0.8487024
275.0602642	0.8484734
275.1110133	0.8482528
275.1617624	0.8480403
275.2125116	0.847836
275.2632607	0.8476399
275.3140098	0.8474514
275.3647589	0.84727
275.4155081	0.8470944
275.4662572	0.8469235
275.5170063	0.8467558
275.5677554	0.8465896
275.6185046	0.8464226
275.6692537	0.8462536
275.7200028	0.846081
275.770752	0.8459038
275.8215011	0.8457209
275.8722502	0.845533
275.9229993	0.8453403
275.9737485	0.8451447
276.0244976	0.8449479
276.0752467	0.8447527
276.1259958	0.8445616
276.176745	0.8443773
276.2274941	0.8442017
276.2782432	0.8440366
276.3289923	0.8438824
276.3797415	0.843739
276.4304906	0.8436052
276.4812397	0.8434789
276.5319888	0.8433577
276.582738	0.8432385
276.6334871	0.8431195
276.6842362	0.842998
276.7349854	0.8428726
276.7857345	0.8427425
276.8364836	0.8426078
276.8872327	0.8424695
276.9379819	0.842329
276.988731	0.8421886
277.0394801	0.842051
277.0902292	0.8419182
277.1409784	0.8417928
277.1917275	0.8416768
277.2424766	0.8415716
277.2932257	0.8414789
277.3439749	0.8413978
277.394724	0.8413284
277.4454731	0.8412685
277.4962222	0.8412168
277.5469714	0.8411702
277.5977205	0.8411258
277.6484696	0.8410804
277.6992187	0.8410314
277.7499679	0.8409768
277.800717	0.8409154
277.8514661	0.8408473
277.9022153	0.8407735
277.9529644	0.840696
278.0037135	0.8406181
278.0544626	0.8405433
278.1052118	0.8404751
278.1559609	0.8404168
278.20671	0.8403708
278.2574591	0.8403383
278.3082083	0.8403198
278.3589574	0.8403141
278.4097065	0.8403189
278.4604556	0.8403314
278.5112048	0.8403483
278.5619539	0.840367
278.612703	0.840385
278.6634521	0.8404
278.7142013	0.8404119
278.7649504	0.8404204
278.8156995	0.8404269
278.8664487	0.8404328
278.9171978	0.8404403
278.9679469	0.8404515
279.018696	0.840469
279.0694452	0.840494
279.1201943	0.8405284
279.1709434	0.840572
279.2216925	0.8406249
279.2724417	0.8406862
279.3231908	0.8407549
279.3739399	0.8408292
279.424689	0.8409076
279.4754382	0.8409883
279.5261873	0.8410707
279.5769364	0.841154
279.6276855	0.8412374
279.6784347	0.8413216
279.7291838	0.8414068
279.7799329	0.841493
279.8306821	0.8415802
279.8814312	0.8416685
279.9321803	0.8417575
279.9829294	0.8418468
280.0336786	0.8419362
280.0844277	0.8420253
280.1351768	0.8421147
280.1859259	0.8422051
280.2366751	0.8422984
280.2874242	0.8423964
280.3381733	0.8425009
280.3889224	0.8426141
280.4396716	0.8427378
280.4904207	0.8428724
280.5411698	0.8430187
280.5919189	0.8431756
280.6426681	0.8433419
280.6934172	0.8435153
280.7441663	0.8436946
280.7949155	0.8438778
280.8456646	0.8440635
280.8964137	0.8442507
280.9471628	0.8444387
280.997912	0.8446274
281.0486611	0.8448169
281.0994102	0.8450062
281.1501593	0.8451955
281.2009085	0.8453835
281.2516576	0.8455694
281.3024067	0.8457519
281.3531558	0.8459301
281.403905	0.8461029
281.4546541	0.8462703
281.5054032	0.8464322
281.5561523	0.8465901
281.6069015	0.8467458
281.6576506	0.8469018
281.7083997	0.8470603
281.7591488	0.8472247
281.809898	0.847397
281.8606471	0.8475797
281.9113962	0.8477743
281.9621454	0.8479815
282.0128945	0.8482016
282.0636436	0.8484337
282.1143927	0.8486765
282.1651419	0.8489287
282.215891	0.849188
282.2666401	0.8494522
282.3173892	0.8497199
282.3681384	0.8499895
282.4188875	0.8502598
282.4696366	0.8505308
282.5203857	0.8508022
282.5711349	0.8510748
282.621884	0.8513497
282.6726331	0.8516281
282.7233822	0.8519108
282.7741314	0.8521987
282.8248805	0.8524924
282.8756296	0.8527913
282.9263788	0.8530952
282.9771279	0.853403
283.027877	0.8537132
283.0786261	0.8540245
283.1293753	0.8543354
283.1801244	0.8546447
283.2308735	0.8549517
283.2816226	0.8552561
283.3323718	0.8555584
283.3831209	0.855859
283.43387	0.856159
283.4846191	0.8564596
283.5353683	0.8567622
283.5861174	0.8570676
283.6368665	0.8573766
283.6876156	0.8576906
283.7383648	0.8580096
283.7891139	0.8583344
283.839863	0.858665
283.8906122	0.8590022
283.9413613	0.8593454
283.9921104	0.859696
284.0428595	0.8600531
284.0936087	0.8604177
284.1443578	0.8607891
284.1951069	0.8611671
284.245856	0.8615513
284.2966052	0.8619407
284.3473543	0.8623343
284.3981034	0.8627312
284.4488525	0.8631294
284.4996017	0.8635282
284.5503508	0.8639265
284.6010999	0.8643228
284.651849	0.8647168
284.7025982	0.8651083
284.7533473	0.8654971
284.8040964	0.8658841
284.8548455	0.8662692
284.9055947	0.8666543
284.9563438	0.86704
285.0070929	0.8674274
285.0578421	0.8678175
285.1085912	0.8682106
285.1593403	0.8686072
285.2100894	0.8690066
285.2608386	0.8694082
285.3115877	0.8698115
285.3623368	0.8702148
285.4130859	0.8706176
285.4638351	0.8710191
285.5145842	0.8714194
285.5653333	0.8718194
285.6160824	0.8722197
285.6668316	0.8726223
285.7175807	0.8730293
285.7683298	0.8734426
285.8190789	0.8738645
285.8698281	0.8742966
285.9205772	0.8747392
285.9713263	0.8751927
286.0220755	0.8756564
286.0728246	0.8761281
286.1235737	0.876606
286.1743228	0.8770872
286.225072	0.877569
286.2758211	0.8780482
286.3265702	0.8785233
286.3773193	0.8789917
286.4280685	0.879453
286.4788176	0.8799071
286.5295667	0.8803542
286.5803158	0.8807961
286.631065	0.8812346
286.6818141	0.8816721
286.7325632	0.8821109
286.7833123	0.8825538
286.8340615	0.8830032
286.8848106	0.8834602
286.9355597	0.883927
286.9863089	0.8844035
287.037058	0.88489
287.0878071	0.8853859
287.1385562	0.8858904
287.1893054	0.8864015
287.2400545	0.8869186
287.2908036	0.8874393
287.3415527	0.8879629
287.3923019	0.8884878
287.443051	0.8890132
287.4938001	0.8895379
287.5445492	0.890062
287.5952984	0.890584
287.6460475	0.8911042
287.6967966	0.8916217
287.7475457	0.8921368
287.7982949	0.8926491
287.849044	0.8931586
287.8997931	0.8936656
287.9505422	0.8941698
288.0012914	0.8946718
288.0520405	0.8951725
288.1027896	0.8956715
288.1535388	0.8961701
288.2042879	0.8966685
288.255037	0.8971676
288.3057861	0.8976684
288.3565353	0.8981715
288.4072844	0.8986773
288.4580335	0.8991877
288.5087826	0.8997027
288.5595318	0.9002231
288.6102809	0.9007489
288.66103	0.9012803
288.7117791	0.9018168
288.7625283	0.9023575
288.8132774	0.9029015
288.8640265	0.9034473
288.9147756	0.9039946
288.9655248	0.9045419
289.0162739	0.9050893
289.067023	0.9056367
289.1177722	0.9061846
289.1685213	0.9067334
289.2192704	0.9072841
289.2700195	0.9078378
289.3207687	0.9083949
289.3715178	0.9089558
289.4222669	0.9095204
289.473016	0.9100883
289.5237652	0.9106587
289.5745143	0.9112307
289.6252634	0.9118032
289.6760125	0.9123747
289.7267617	0.9129445
289.7775108	0.9135114
289.8282599	0.9140745
289.879009	0.9146339
289.9297582	0.915188
289.9805073	0.9157379
290.0312564	0.9162834
290.0820056	0.9168252
290.1327547	0.9173644
290.1835038	0.9179022
290.2342529	0.9184398
290.2850021	0.9189787
290.3357512	0.9195193
290.3865003	0.9200622
290.4372494	0.9206069
290.4879986	0.9211526
290.5387477	0.9216974
290.5894968	0.9222397
290.6402459	0.9227772
290.6909951	0.9233088
290.7417442	0.9238338
290.7924933	0.9243526
290.8432424	0.9248663
290.8939916	0.9253777
290.9447407	0.9258893
290.9954898	0.9264044
291.0462389	0.9269263
291.0969881	0.9274577
291.1477372	0.9279998
291.1984863	0.9285533
291.2492355	0.9291176
291.2999846	0.9296908
291.3507337	0.9302709
291.4014828	0.9308543
291.452232	0.9314383
291.5029811	0.9320197
291.5537302	0.9325961
291.6044793	0.9331654
291.6552285	0.9337263
291.7059776	0.9342781
291.7567267	0.9348212
291.8074758	0.935356
291.858225	0.9358838
291.9089741	0.9364065
291.9597232	0.9369255
292.0104723	0.937443
292.0612215	0.9379607
292.1119706	0.9384799
292.1627197	0.9390013
292.2134689	0.9395249
292.264218	0.9400501
292.3149671	0.9405756
292.3657162	0.941099
292.4164654	0.9416177
292.4672145	0.9421296
292.5179636	0.9426321
292.5687127	0.9431244
292.6194619	0.9436056
292.670211	0.9440765
292.7209601	0.9445392
292.7717092	0.944997
292.8224584	0.9454538
292.8732075	0.9459139
292.9239566	0.9463814
292.9747057	0.9468604
293.0254549	0.9473532
293.076204	0.9478608
293.1269531	0.9483827
293.1777023	0.9489168
293.2284514	0.9494598
293.2792005	0.9500073
293.3299496	0.9505541
293.3806988	0.9510965
293.4314479	0.9516304
293.482197	0.9521527
293.5329461	0.9526623
293.5836953	0.9531586
293.6344444	0.953642
293.6851935	0.954114
293.7359426	0.9545766
293.7866918	0.9550312
293.8374409	0.9554794
293.88819	0.9559227
293.9389391	0.9563619
293.9896883	0.9567975
294.0404374	0.9572306
294.0911865	0.9576615
294.1419356	0.9580912
294.1926848	0.9585211
294.2434339	0.9589522
294.294183	0.9593859
294.3449322	0.959823
294.3956813	0.9602644
294.4464304	0.9607098
294.4971795	0.9611591
294.5479287	0.9616116
294.5986778	0.9620658
294.6494269	0.9625204
294.700176	0.9629744
294.7509252	0.9634264
294.8016743	0.9638752
294.8524234	0.9643204
294.9031725	0.9647611
294.9539217	0.9651964
295.0046708	0.965625
295.0554199	0.9660459
295.106169	0.966458
295.1569182	0.9668591
295.2076673	0.9672488
295.2584164	0.9676259
295.3091656	0.96799
295.3599147	0.9683421
295.4106638	0.968683
295.4614129	0.9690145
295.5121621	0.9693385
295.5629112	0.969658
295.6136603	0.9699743
295.6644094	0.9702901
295.7151586	0.9706069
295.7659077	0.9709264
295.8166568	0.9712496
295.8674059	0.9715778
295.9181551	0.9719127
295.9689042	0.9722545
296.0196533	0.9726049
296.0704024	0.9729646
296.1211516	0.9733343
296.1719007	0.9737137
296.2226498	0.9741017
296.273399	0.9744965
296.3241481	0.974895
296.3748972	0.9752938
296.4256463	0.9756889
296.4763955	0.9760755
296.5271446	0.9764507
296.5778937	0.9768101
296.6286428	0.9771519
296.679392	0.9774742
296.7301411	0.9777771
296.7808902	0.978061
296.8316393	0.9783273
296.8823885	0.9785784
296.9331376	0.9788157
296.9838867	0.9790422
297.0346358	0.9792596
297.085385	0.9794701
297.1361341	0.9796755
297.1868832	0.9798772
297.2376323	0.9800763
297.2883815	0.9802746
297.3391306	0.9804726
297.3898797	0.9806715
297.4406289	0.9808714
297.491378	0.9810731
297.5421271	0.9812762
297.5928762	0.9814803
297.6436254	0.9816845
297.6943745	0.9818882
297.7451236	0.98209
297.7958727	0.9822885
297.8466219	0.9824831
297.897371	0.9826732
297.9481201	0.9828581
297.9988692	0.9830382
298.0496184	0.9832139
298.1003675	0.9833856
298.1511166	0.9835539
298.2018657	0.9837195
298.2526149	0.9838818
298.303364	0.9840408
298.3541131	0.9841952
298.4048623	0.9843439
298.4556114	0.9844853
298.5063605	0.9846181
298.5571096	0.9847413
298.6078588	0.9848538
298.6586079	0.9849567
298.709357	0.9850498
298.7601061	0.9851353
298.8108553	0.985215
298.8616044	0.985291
298.9123535	0.9853659
298.9631026	0.985441
299.0138518	0.9855186
299.0646009	0.9855993
299.11535	0.9856825
299.1660991	0.9857682
299.2168483	0.9858546
299.2675974	0.9859391
299.3183465	0.9860203
299.3690957	0.986095
299.4198448	0.9861615
299.4705939	0.9862178
299.521343	0.9862629
299.5720922	0.9862967
299.6228413	0.9863194
299.6735904	0.9863322
299.7243395	0.9863364
299.7750887	0.9863344
299.8258378	0.9863282
299.8765869	0.9863189
299.927336	0.9863082
299.9780852	0.9862968
300.0288343	0.9862852
300.0795834	0.9862726
300.1303325	0.9862587
300.1810817	0.9862425
300.2318308	0.9862234
300.2825799	0.9862006
300.3333291	0.9861742
300.3840782	0.9861442
300.4348273	0.9861114
300.4855764	0.9860757
300.5363256	0.9860389
300.5870747	0.9860009
300.6378238	0.985962
300.6885729	0.9859226
300.7393221	0.9858814
300.7900712	0.9858388
300.8408203	0.9857931
300.8915694	0.9857427
300.9423186	0.9856868
300.9930677	0.9856241
301.0438168	0.9855534
301.0945659	0.9854729
301.1453151	0.9853826
301.1960642	0.9852812
301.2468133	0.9851685
301.2975624	0.9850445
301.3483116	0.9849093
301.3990607	0.984763
301.4498098	0.9846069
301.500559	0.9844418
301.5513081	0.9842694
301.6020572	0.9840906
301.6528063	0.983907
301.7035555	0.983719
301.7543046	0.9835271
301.8050537	0.9833318
301.8558028	0.9831326
301.906552	0.9829293
301.9573011	0.9827214
302.0080502	0.9825091
302.0587993	0.9822923
302.1095485	0.9820722
302.1602976	0.9818502
302.2110467	0.9816274
302.2617958	0.981405
302.312545	0.9811841
302.3632941	0.980965
302.4140432	0.980747
302.4647924	0.9805289
302.5155415	0.980308
302.5662906	0.9800823
302.6170397	0.979849
302.6677889	0.9796065
302.718538	0.9793534
302.7692871	0.9790905
302.8200362	0.9788185
302.8707854	0.9785407
302.9215345	0.9782601
302.9722836	0.9779807
303.0230327	0.9777061
303.0737819	0.9774385
303.124531	0.9771789
303.1752801	0.9769267
303.2260292	0.9766797
303.2767784	0.9764355
303.3275275	0.9761899
303.3782766	0.9759403
303.4290258	0.9756829
303.4797749	0.9754158
303.530524	0.9751381
303.5812731	0.9748495
303.6320223	0.9745505
303.6827714	0.9742419
303.7335205	0.9739248
303.7842696	0.9736
303.8350188	0.9732676
303.8857679	0.9729275
303.936517	0.9725789
303.9872661	0.9722209
304.0380153	0.9718524
304.0887644	0.9714727
304.1395135	0.9710814
304.1902626	0.9706793
304.2410118	0.9702671
304.2917609	0.9698476
304.34251	0.9694228
304.3932591	0.9689957
304.4440083	0.9685693
304.4947574	0.9681462
304.5455065	0.9677287
304.5962557	0.967318
304.6470048	0.9669152
304.6977539	0.9665201
304.748503	0.9661323
304.7992522	0.9657513
304.8500013	0.9653755
304.9007504	0.9650046
304.9514995	0.964637
305.0022487	0.9642721
305.0529978	0.9639093
305.1037469	0.9635474
305.154496	0.9631853
305.2052452	0.962822
305.2559943	0.9624552
305.3067434	0.9620833
305.3574925	0.9617036
305.4082417	0.9613142
305.4589908	0.9609123
305.5097399	0.9604968
305.5604891	0.9600667
305.6112382	0.9596217
305.6619873	0.959163
305.7127364	0.9586923
305.7634856	0.958212
305.8142347	0.9577242
305.8649838	0.9572322
305.9157329	0.9567381
305.9664821	0.9562435
306.0172312	0.9557493
306.0679803	0.9552557
306.1187294	0.9547625
306.1694786	0.9542687
306.2202277	0.9537741
306.2709768	0.9532778
306.3217259	0.9527795
306.3724751	0.9522802
306.4232242	0.9517803
306.4739733	0.951281
306.5247225	0.9507838
306.5754716	0.9502901
306.6262207	0.949801
306.6769698	0.9493166
306.727719	0.9488373
306.7784681	0.9483618
306.8292172	0.9478892
306.8799663	0.9474181
306.9307155	0.9469466
306.9814646	0.9464729
307.0322137	0.9459964
307.0829628	0.9455156
307.133712	0.9450305
307.1844611	0.944541
307.2352102	0.9440476
307.2859593	0.9435508
307.3367085	0.9430515
307.3874576	0.9425491
307.4382067	0.9420441
307.4889558	0.9415358
307.539705	0.9410232
307.5904541	0.9405046
307.6412032	0.9399791
307.6919524	0.9394448
307.7427015	0.9389012
307.7934506	0.9383482
307.8441997	0.9377856
307.8949489	0.9372145
307.945698	0.9366367
307.9964471	0.9360533
308.0471962	0.9354664
308.0979454	0.9348778
308.1486945	0.9342887
308.1994436	0.9336998
308.2501927	0.9331118
308.3009419	0.9325246
308.351691	0.9319386
308.4024401	0.9313537
308.4531892	0.9307705
308.5039384	0.9301895
308.5546875	0.9296124
308.6054366	0.9290402
308.6561858	0.9284744
308.7069349	0.9279168
308.757684	0.9273682
308.8084331	0.9268293
308.8591823	0.9262992
308.9099314	0.9257777
308.9606805	0.9252629
309.0114296	0.9247534
309.0621788	0.924247
309.1129279	0.9237413
309.163677	0.9232351
309.2144261	0.9227263
309.2651753	0.9222135
309.3159244	0.921696
309.3666735	0.9211726
309.4174226	0.9206427
309.4681718	0.9201064
309.5189209	0.9195629
309.56967	0.9190126
309.6204192	0.9184557
309.6711683	0.9178927
309.7219174	0.9173247
309.7726665	0.9167528
309.8234157	0.9161786
309.8741648	0.9156039
309.9249139	0.9150301
309.975663	0.9144593
310.0264122	0.9138923
310.0771613	0.913331
310.1279104	0.9127756
310.1786595	0.9122263
310.2294087	0.9116825
310.2801578	0.9111434
310.3309069	0.910607
310.381656	0.9100716
310.4324052	0.9095348
310.4831543	0.9089943
310.5339034	0.9084479
310.5846525	0.9078942
310.6354017	0.9073325
310.6861508	0.9067628
310.7368999	0.9061863
310.7876491	0.9056054
310.8383982	0.9050229
310.8891473	0.904442
310.9398964	0.9038659
310.9906456	0.9032972
311.0413947	0.9027377
311.0921438	0.9021879
311.1428929	0.9016476
311.1936421	0.9011145
311.2443912	0.9005858
311.2951403	0.9000585
311.3458894	0.8995289
311.3966386	0.898995
311.4473877	0.8984542
311.4981368	0.8979067
311.5488859	0.8973526
311.5996351	0.8967941
311.6503842	0.8962338
311.7011333	0.8956747
311.7518825	0.8951201
311.8026316	0.894572
311.8533807	0.8940321
311.9041298	0.8935013
311.954879	0.8929792
312.0056281	0.8924645
312.0563772	0.8919558
312.1071263	0.8914508
312.1578755	0.8909487
312.2086246	0.8904486
312.2593737	0.8899493
312.3101228	0.8894523
312.360872	0.8889571
312.4116211	0.8884652
312.4623702	0.8879774
312.5131193	0.8874938
312.5638685	0.8870139
312.6146176	0.8865363
312.6653667	0.8860592
312.7161159	0.8855799
312.766865	0.8850957
312.8176141	0.8846039
312.8683632	0.884103
312.9191124	0.8835918
312.9698615	0.88307
313.0206106	0.8825393
313.0713597	0.8820014
313.1221089	0.8814592
313.172858	0.8809151
313.2236071	0.8803722
313.2743562	0.8798323
313.3251054	0.8792971
313.3758545	0.8787668
313.4266036	0.8782412
313.4773527	0.8777195
313.5281019	0.8772009
313.578851	0.8766838
313.6296001	0.8761669
313.6803492	0.87565
313.7310984	0.8751329
313.7818475	0.874616
313.8325966	0.8740997
313.8833458	0.8735852
313.9340949	0.8730736
313.984844	0.8725655
314.0355931	0.8720623
314.0863423	0.8715639
314.1370914	0.8710707
314.1878405	0.8705826
314.2385896	0.8700994
314.2893388	0.8696209
314.3400879	0.869146
314.390837	0.8686746
314.4415861	0.8682059
314.4923353	0.8677391
314.5430844	0.8672742
314.5938335	0.8668095
314.6445826	0.866345
314.6953318	0.8658794
314.7460809	0.8654126
314.79683	0.8649436
314.8475792	0.864473
314.8983283	0.8640005
314.9490774	0.8635276
314.9998265	0.8630558
315.0505757	0.8625868
315.1013248	0.8621233
315.1520739	0.8616678
315.202823	0.8612229
315.2535722	0.8607911
315.3043213	0.860374
315.3550704	0.8599722
315.4058195	0.859586
315.4565687	0.8592148
315.5073178	0.858856
315.5580669	0.8585079
315.608816	0.8581666
315.6595652	0.857829
315.7103143	0.8574923
315.7610634	0.8571531
315.8118126	0.8568095
315.8625617	0.8564599
315.9133108	0.8561036
315.9640599	0.855741
316.0148091	0.8553733
316.0655582	0.8550017
316.1163073	0.8546281
316.1670564	0.8542548
316.2178056	0.8538842
316.2685547	0.8535174
316.3193038	0.8531555
316.3700529	0.8528001
316.4208021	0.8524509
316.4715512	0.8521084
316.5223003	0.8517721
316.5730494	0.8514409
316.6237986	0.8511146
316.6745477	0.8507927
316.7252968	0.8504748
316.7760459	0.8501608
316.8267951	0.8498504
316.8775442	0.849544
316.9282933	0.8492414
316.9790425	0.848943
317.0297916	0.8486481
317.0805407	0.8483564
317.1312898	0.8480669
317.182039	0.8477785
317.2327881	0.8474895
317.2835372	0.8471992
317.3342863	0.8469062
317.3850355	0.8466097
317.4357846	0.8463103
317.4865337	0.8460085
317.5372828	0.8457054
317.588032	0.8454032
317.6387811	0.8451042
317.6895302	0.8448099
317.7402793	0.8445228
317.7910285	0.8442444
317.8417776	0.8439752
317.8925267	0.8437161
317.9432759	0.8434666
317.994025	0.8432266
318.0447741	0.8429955
318.0955232	0.8427725
318.1462724	0.8425573
318.1970215	0.8423498
318.2477706	0.8421503
318.2985197	0.8419589
318.3492689	0.8417763
318.400018	0.8416024
318.4507671	0.8414376
318.5015162	0.8412812
318.5522654	0.8411328
318.6030145	0.8409907
318.6537636	0.8408532
318.7045127	0.8407188
318.7552619	0.8405853
318.806011	0.8404517
318.8567601	0.8403159
318.9075093	0.8401774
318.9582584	0.840036
319.0090075	0.8398914
319.0597566	0.8397446
319.1105058	0.8395967
319.1612549	0.839448
319.212004	0.8393006
319.2627531	0.839155
319.3135023	0.839012
319.3642514	0.8388721
319.4150005	0.8387363
319.4657496	0.8386039
319.5164988	0.8384755
319.5672479	0.8383505
319.617997	0.8382293
319.6687461	0.8381118
319.7194953	0.8379987
319.7702444	0.83789
319.8209935	0.8377865
319.8717427	0.8376889
319.9224918	0.8375971
319.9732409	0.8375117
320.02399	0.8374326
320.0747392	0.8373588
320.1254883	0.83729
320.1762374	0.8372245
320.2269865	0.8371621
320.2777357	0.8371012
320.3284848	0.8370421
320.3792339	0.8369843
320.429983	0.8369292
320.4807322	0.8368773
320.5314813	0.8368312
320.5822304	0.8367924
320.6329795	0.8367625
320.6837287	0.8367435
320.7344778	0.8367356
320.7852269	0.8367389
320.835976	0.8367525
320.8867252	0.8367752
320.9374743	0.8368048
320.9882234	0.836839
321.0389726	0.8368763
321.0897217	0.8369148
321.1404708	0.8369533
321.1912199	0.8369926
321.2419691	0.8370327
321.2927182	0.8370747
321.3434673	0.8371202
321.3942164	0.8371703
321.4449656	0.8372267
321.4957147	0.8372892
321.5464638	0.8373585
321.5972129	0.8374339
321.6479621	0.8375142
321.6987112	0.8375986
321.7494603	0.8376855
321.8002094	0.8377742
321.8509586	0.8378634
321.9017077	0.837953
321.9524568	0.8380426
322.003206	0.8381318
322.0539551	0.8382214
322.1047042	0.8383108
322.1554533	0.8384007
322.2062025	0.8384904
322.2569516	0.8385796
322.3077007	0.8386682
322.3584498	0.8387557
322.409199	0.8388422
322.4599481	0.838928
322.5106972	0.8390135
322.5614463	0.8390994
322.6121955	0.8391868
322.6629446	0.8392769
322.7136937	0.8393706
322.7644428	0.8394691
322.815192	0.8395728
322.8659411	0.8396826
322.9166902	0.839798
322.9674394	0.8399199
323.0181885	0.8400475
323.0689376	0.840181
323.1196867	0.8403196
323.1704359	0.8404639
323.221185	0.8406137
323.2719341	0.8407691
323.3226832	0.8409303
323.3734324	0.841098
323.4241815	0.8412724
323.4749306	0.841454
323.5256797	0.8416435
323.5764289	0.8418408
323.627178	0.8420464
323.6779271	0.8422599
323.7286762	0.8424813
323.7794254	0.8427095
323.8301745	0.8429431
323.8809236	0.8431812
323.9316727	0.8434219
323.9824219	0.8436641
324.033171	0.8439056
324.0839201	0.8441459
324.1346693	0.844385
324.1854184	0.8446221
324.2361675	0.8448588
324.2869166	0.845096
324.3376658	0.8453352
324.3884149	0.8455784
324.439164	0.8458267
324.4899131	0.8460815
324.5406623	0.8463432
324.5914114	0.8466114
324.6421605	0.8468854
324.6929096	0.8471636
324.7436588	0.847445
324.7944079	0.8477268
324.845157	0.8480075
324.8959061	0.8482856
324.9466553	0.8485598
324.9974044	0.8488293
325.0481535	0.8490937
